Season,Episode,Topic,Label,Confidence,Topic Words
1,13,4,Cleaning,0.06390202,"['na', 'gon', 'go', 'hotel', 'well', 'get', 'got', 'hair', 'tough', 'alright']"
1,13,5,Romance,0.128759563,"['hate', 'guy', 'he', 'little', 'bad', 'analytical', 'another', 'night', 'basically', 'cute']"
1,13,5,Breakup,0.076332919,"['hate', 'guy', 'he', 'little', 'bad', 'analytical', 'another', 'night', 'basically', 'cute']"
1,13,5,TV,0.068018928,"['hate', 'guy', 'he', 'little', 'bad', 'analytical', 'another', 'night', 'basically', 'cute']"
1,13,5,Fight,0.057913296,"['hate', 'guy', 'he', 'little', 'bad', 'analytical', 'another', 'night', 'basically', 'cute']"
1,14,0,Child,0.281632334,"['janice', 'hi', 'chandler', 'ross', 'dont', 'carol', 'shes', 'im', 'come', 'look']"
1,14,0,Roommates,0.138841927,"['janice', 'hi', 'chandler', 'ross', 'dont', 'carol', 'shes', 'im', 'come', 'look']"
1,14,0,Friendship,0.067655906,"['janice', 'hi', 'chandler', 'ross', 'dont', 'carol', 'shes', 'im', 'come', 'look']"
1,14,0,Romance,0.064950794,"['janice', 'hi', 'chandler', 'ross', 'dont', 'carol', 'shes', 'im', 'come', 'look']"
1,14,1,Child,0.068313815,"['thats', 'think', 'nope', 'special', 'ok', 'anything', 'aw', 'insane', 'disgusted', 'disbelief']"
1,14,1,Sofa,0.067625165,"['thats', 'think', 'nope', 'special', 'ok', 'anything', 'aw', 'insane', 'disgusted', 'disbelief']"
1,14,1,Fight,0.06653285,"['thats', 'think', 'nope', 'special', 'ok', 'anything', 'aw', 'insane', 'disgusted', 'disbelief']"
1,14,1,TV,0.055507936,"['thats', 'think', 'nope', 'special', 'ok', 'anything', 'aw', 'insane', 'disgusted', 'disbelief']"
1,14,2,Fight,0.166970432,"['ok', 'quarter', 'right', 'uh', 'pick', 'head', 'um', 'fire', 'oh', 'tonight']"
1,14,2,Child,0.110129021,"['ok', 'quarter', 'right', 'uh', 'pick', 'head', 'um', 'fire', 'oh', 'tonight']"
1,14,2,Money,0.075485535,"['ok', 'quarter', 'right', 'uh', 'pick', 'head', 'um', 'fire', 'oh', 'tonight']"
1,14,2,Cooking,0.061509177,"['ok', 'quarter', 'right', 'uh', 'pick', 'head', 'um', 'fire', 'oh', 'tonight']"
1,14,3,Romance,0.616031647,"['valentine', 'know', 'woman', 'mean', 'day', 'say', 'year', 'pin', 'nice', 'well']"
1,14,3,Gossip,0.047097135,"['valentine', 'know', 'woman', 'mean', 'day', 'say', 'year', 'pin', 'nice', 'well']"
1,14,3,Sex,0.027159683,"['valentine', 'know', 'woman', 'mean', 'day', 'say', 'year', 'pin', 'nice', 'well']"
1,14,3,Acting,0.024035519,"['valentine', 'know', 'woman', 'mean', 'day', 'say', 'year', 'pin', 'nice', 'well']"
1,15,0,Child,0.293406785,"['know', 'listens', 'oh', 'well', 'chandler', 'monica', 'im', 'yeah', 'see', 'dont']"
1,15,0,Roommates,0.093475521,"['know', 'listens', 'oh', 'well', 'chandler', 'monica', 'im', 'yeah', 'see', 'dont']"
1,15,0,Acting,0.058357596,"['know', 'listens', 'oh', 'well', 'chandler', 'monica', 'im', 'yeah', 'see', 'dont']"
1,15,0,Fight,0.047626249,"['know', 'listens', 'oh', 'well', 'chandler', 'monica', 'im', 'yeah', 'see', 'dont']"
1,15,1,Gossip,0.299643278,"['alright', 'talk', 'ok', 'dirty', 'say', 'walk', 'dream', 'view', 'apartment', 'want']"
1,15,1,Sex,0.088975474,"['alright', 'talk', 'ok', 'dirty', 'say', 'walk', 'dream', 'view', 'apartment', 'want']"
1,15,1,Acting,0.085565656,"['alright', 'talk', 'ok', 'dirty', 'say', 'walk', 'dream', 'view', 'apartment', 'want']"
1,15,1,Romance,0.06145253,"['alright', 'talk', 'ok', 'dirty', 'say', 'walk', 'dream', 'view', 'apartment', 'want']"
1,15,2,Acting,0.109469742,"['actually', 'aaaaahhh', 'aaaaah', 'embarrassed', 'eeeee', 'tool', 'promotion', 'smilingwith', 'wha', 'itd']"
1,15,2,Job,0.082652926,"['actually', 'aaaaahhh', 'aaaaah', 'embarrassed', 'eeeee', 'tool', 'promotion', 'smilingwith', 'wha', 'itd']"
1,15,2,Gossip,0.076195903,"['actually', 'aaaaahhh', 'aaaaah', 'embarrassed', 'eeeee', 'tool', 'promotion', 'smilingwith', 'wha', 'itd']"
1,15,2,Child,0.060058802,"['actually', 'aaaaahhh', 'aaaaah', 'embarrassed', 'eeeee', 'tool', 'promotion', 'smilingwith', 'wha', 'itd']"
1,15,3,Romance,0.307357371,"['going', 'know', 'dont', 'great', 'keep', 'god', 'oh', 'love', 'life', 'guy']"
1,15,3,Friendship,0.213209882,"['going', 'know', 'dont', 'great', 'keep', 'god', 'oh', 'love', 'life', 'guy']"
1,15,3,Gossip,0.084451512,"['going', 'know', 'dont', 'great', 'keep', 'god', 'oh', 'love', 'life', 'guy']"
1,15,3,Marriage,0.043796249,"['going', 'know', 'dont', 'great', 'keep', 'god', 'oh', 'love', 'life', 'guy']"
1,15,4,Sofa,0.058506846,"['yeah', 'hell', 'uhoh', 'else', 'well', 'sure', 'nice', 'better', 'yes', 'great']"
1,15,4,Child,0.055249695,"['yeah', 'hell', 'uhoh', 'else', 'well', 'sure', 'nice', 'better', 'yes', 'great']"
1,15,4,Fight,0.052652877,"['yeah', 'hell', 'uhoh', 'else', 'well', 'sure', 'nice', 'better', 'yes', 'great']"
1,15,4,Breakup,0.050177965,"['yeah', 'hell', 'uhoh', 'else', 'well', 'sure', 'nice', 'better', 'yes', 'great']"
1,16,0,Roommates,0.132260889,"['ross', 'jamie', '', '', '', '', '', '', '', '']"
1,16,0,Friendship,0.089466602,"['ross', 'jamie', '', '', '', '', '', '', '', '']"
1,16,0,Job,0.059116434,"['ross', 'jamie', '', '', '', '', '', '', '', '']"
1,16,0,Child,0.055507075,"['ross', 'jamie', '', '', '', '', '', '', '', '']"
1,16,1,Romance,0.339616537,"['phoebe', 'ursula', '', '', '', '', '', '', '', '']"
1,16,1,Paleontology,0.248625591,"['phoebe', 'ursula', '', '', '', '', '', '', '', '']"
1,16,1,Dinosaur,0.048327025,"['phoebe', 'ursula', '', '', '', '', '', '', '', '']"
1,16,1,Acting,0.038399719,"['phoebe', 'ursula', '', '', '', '', '', '', '', '']"
1,16,2,Child,0.647730052,"['chandler', '', '', '', '', '', '', '', '', '']"
1,16,2,Roommates,0.028613558,"['chandler', '', '', '', '', '', '', '', '', '']"
1,16,2,Acting,0.026103737,"['chandler', '', '', '', '', '', '', '', '', '']"
1,16,2,Birth,0.021094983,"['chandler', '', '', '', '', '', '', '', '', '']"
1,16,3,Child,0.368142128,"['joey', 'fran', 'chandler', '', '', '', '', '', '', '']"
1,16,3,Job,0.170210436,"['joey', 'fran', 'chandler', '', '', '', '', '', '', '']"
1,16,3,Friendship,0.068161584,"['joey', 'fran', 'chandler', '', '', '', '', '', '', '']"
1,16,3,Romance,0.068045497,"['joey', 'fran', 'chandler', '', '', '', '', '', '', '']"
1,16,4,Child,0.73162353,"['rachel', 'carol', 'monica', 'chandler', '', '', '', '', '', '']"
1,16,4,Romance,0.039431669,"['rachel', 'carol', 'monica', 'chandler', '', '', '', '', '', '']"
1,16,4,Roommates,0.023560628,"['rachel', 'carol', 'monica', 'chandler', '', '', '', '', '', '']"
1,16,4,Acting,0.016445609,"['rachel', 'carol', 'monica', 'chandler', '', '', '', '', '', '']"
1,16,5,Romance,0.157814562,"['susan', 'teacher', 'helen', 'woman', 'ross', '', '', '', '', '']"
1,16,5,Roommates,0.109130599,"['susan', 'teacher', 'helen', 'woman', 'ross', '', '', '', '', '']"
1,16,5,Friendship,0.064821355,"['susan', 'teacher', 'helen', 'woman', 'ross', '', '', '', '', '']"
1,16,5,Sex,0.063824348,"['susan', 'teacher', 'helen', 'woman', 'ross', '', '', '', '', '']"
1,16,6,Child,0.11108876,"['monica', '', '', '', '', '', '', '', '', '']"
1,16,6,Romance,0.081631504,"['monica', '', '', '', '', '', '', '', '', '']"
1,16,6,Roommates,0.069865227,"['monica', '', '', '', '', '', '', '', '', '']"
1,16,6,Marriage,0.06050415,"['monica', '', '', '', '', '', '', '', '', '']"
1,16,7,Child,0.647730052,"['chandler', '', '', '', '', '', '', '', '', '']"
1,16,7,Roommates,0.028613558,"['chandler', '', '', '', '', '', '', '', '', '']"
1,16,7,Acting,0.026103737,"['chandler', '', '', '', '', '', '', '', '', '']"
1,16,7,Birth,0.021094983,"['chandler', '', '', '', '', '', '', '', '', '']"
1,16,8,Child,0.141345859,"['nina', '', '', '', '', '', '', '', '', '']"
1,16,8,Roommates,0.062697053,"['nina', '', '', '', '', '', '', '', '', '']"
1,16,8,Romance,0.056989074,"['nina', '', '', '', '', '', '', '', '', '']"
1,16,8,Birth,0.056264937,"['nina', '', '', '', '', '', '', '', '', '']"
1,16,9,TV,0.07574784,"['mr', 'douglas', 'mrheckles', 'male', 'soothing', 'voice', '', '', '', '']"
1,16,9,Acting,0.064462751,"['mr', 'douglas', 'mrheckles', 'male', 'soothing', 'voice', '', '', '', '']"
1,16,9,Museum,0.064191811,"['mr', 'douglas', 'mrheckles', 'male', 'soothing', 'voice', '', '', '', '']"
1,16,9,Romance,0.059875168,"['mr', 'douglas', 'mrheckles', 'male', 'soothing', 'voice', '', '', '', '']"
1,17,0,Child,0.318698436,"['monica', 'rachel', 'cute', 'laugh', 'hi', 'doctor', 'tiny', 'little', 'friend', 'betty']"
1,17,0,Friendship,0.239956021,"['monica', 'rachel', 'cute', 'laugh', 'hi', 'doctor', 'tiny', 'little', 'friend', 'betty']"
1,17,0,Romance,0.118184,"['monica', 'rachel', 'cute', 'laugh', 'hi', 'doctor', 'tiny', 'little', 'friend', 'betty']"
1,17,0,Roommates,0.065898612,"['monica', 'rachel', 'cute', 'laugh', 'hi', 'doctor', 'tiny', 'little', 'friend', 'betty']"
1,17,1,Food,0.528715372,"['ow', 'uhhuh', 'ewww', 'cake', 'uh', 'changed', 'pheebs', 'angry', 'tool', 'special']"
1,17,1,Cooking,0.044477269,"['ow', 'uhhuh', 'ewww', 'cake', 'uh', 'changed', 'pheebs', 'angry', 'tool', 'special']"
1,17,1,Gossip,0.041805793,"['ow', 'uhhuh', 'ewww', 'cake', 'uh', 'changed', 'pheebs', 'angry', 'tool', 'special']"
1,17,1,Child,0.036879819,"['ow', 'uhhuh', 'ewww', 'cake', 'uh', 'changed', 'pheebs', 'angry', 'tool', 'special']"
1,17,2,Child,0.11614316,"['dad', 'im', 'father', 'fine', 'feel', 'gon', 'na', 'youre', 'say', 'one']"
1,17,2,Friendship,0.06887839,"['dad', 'im', 'father', 'fine', 'feel', 'gon', 'na', 'youre', 'say', 'one']"
1,17,2,Birth,0.065511055,"['dad', 'im', 'father', 'fine', 'feel', 'gon', 'na', 'youre', 'say', 'one']"
1,17,2,Acting,0.054223005,"['dad', 'im', 'father', 'fine', 'feel', 'gon', 'na', 'youre', 'say', 'one']"
1,17,3,Breakup,0.069336668,"['got', 'want', 'minute', 'right', 'alright', 'yeah', 'take', 'add', 'slumping', 'worth']"
1,17,3,Gossip,0.059426505,"['got', 'want', 'minute', 'right', 'alright', 'yeah', 'take', 'add', 'slumping', 'worth']"
1,17,3,Money,0.058553293,"['got', 'want', 'minute', 'right', 'alright', 'yeah', 'take', 'add', 'slumping', 'worth']"
1,17,3,Child,0.057185128,"['got', 'want', 'minute', 'right', 'alright', 'yeah', 'take', 'add', 'slumping', 'worth']"
1,17,4,Acting,0.166409448,"['hey', 'hi', 'quietly', 'howd', 'geoffrey', 'fella', 'order', 'stuff', 'entering', 'going']"
1,17,4,Friendship,0.079585947,"['hey', 'hi', 'quietly', 'howd', 'geoffrey', 'fella', 'order', 'stuff', 'entering', 'going']"
1,17,4,Job,0.063475803,"['hey', 'hi', 'quietly', 'howd', 'geoffrey', 'fella', 'order', 'stuff', 'entering', 'going']"
1,17,4,Waiter,0.061110653,"['hey', 'hi', 'quietly', 'howd', 'geoffrey', 'fella', 'order', 'stuff', 'entering', 'going']"
1,17,5,Friendship,0.284736484,"['insurance', 'christmas', 'touched', 'light', 'ankle', 'around', 'dont', 'know', 'god', 'friend']"
1,17,5,Child,0.120499417,"['insurance', 'christmas', 'touched', 'light', 'ankle', 'around', 'dont', 'know', 'god', 'friend']"
1,17,5,Romance,0.061666779,"['insurance', 'christmas', 'touched', 'light', 'ankle', 'around', 'dont', 'know', 'god', 'friend']"
1,17,5,Acting,0.048336003,"['insurance', 'christmas', 'touched', 'light', 'ankle', 'around', 'dont', 'know', 'god', 'friend']"
1,17,6,Romance,0.336621612,"['ursula', 'drunk', 'um', 'know', 'really', 'gon', 'na', 'hanging', 'clear', 'hopefully']"
1,17,6,Alcohol,0.172121286,"['ursula', 'drunk', 'um', 'know', 'really', 'gon', 'na', 'hanging', 'clear', 'hopefully']"
1,17,6,Gossip,0.039456204,"['ursula', 'drunk', 'um', 'know', 'really', 'gon', 'na', 'hanging', 'clear', 'hopefully']"
1,17,6,Sofa,0.038868766,"['ursula', 'drunk', 'um', 'know', 'really', 'gon', 'na', 'hanging', 'clear', 'hopefully']"
1,17,7,Romance,0.226841956,"['thank', 'oh', 'thats', 'great', 'nice', 'hah', 'love', 'look', 'right', '']"
1,17,7,Friendship,0.087082274,"['thank', 'oh', 'thats', 'great', 'nice', 'hah', 'love', 'look', 'right', '']"
1,17,7,Child,0.05796127,"['thank', 'oh', 'thats', 'great', 'nice', 'hah', 'love', 'look', 'right', '']"
1,17,7,Sofa,0.044466402,"['thank', 'oh', 'thats', 'great', 'nice', 'hah', 'love', 'look', 'right', '']"
1,18,0,Job,0.640152752,"['im', 'alright', 'job', 'gon', 'get', 'ok', 'like', 'na', 'well', 'yknow']"
1,18,0,Child,0.02797313,"['im', 'alright', 'job', 'gon', 'get', 'ok', 'like', 'na', 'well', 'yknow']"
1,18,0,Friendship,0.023918362,"['im', 'alright', 'job', 'gon', 'get', 'ok', 'like', 'na', 'well', 'yknow']"
1,18,0,Museum,0.022247801,"['im', 'alright', 'job', 'gon', 'get', 'ok', 'like', 'na', 'well', 'yknow']"
1,18,1,Roommates,0.110678896,"['rachel', 'monica', 'phoebe', 'uh', 'look', 'mee', 'get', 'ok', 'happy', 'totally']"
1,18,1,Romance,0.106711447,"['rachel', 'monica', 'phoebe', 'uh', 'look', 'mee', 'get', 'ok', 'happy', 'totally']"
1,18,1,Child,0.104716957,"['rachel', 'monica', 'phoebe', 'uh', 'look', 'mee', 'get', 'ok', 'happy', 'totally']"
1,18,1,TV,0.093012683,"['rachel', 'monica', 'phoebe', 'uh', 'look', 'mee', 'get', 'ok', 'happy', 'totally']"
1,18,2,Acting,0.244524762,"['card', 'throw', 'raise', 'two', 'cent', 'fifty', 'dammit', 'fold', 'see', 'lay']"
1,18,2,Money,0.124677353,"['card', 'throw', 'raise', 'two', 'cent', 'fifty', 'dammit', 'fold', 'see', 'lay']"
1,18,2,Fight,0.06323389,"['card', 'throw', 'raise', 'two', 'cent', 'fifty', 'dammit', 'fold', 'see', 'lay']"
1,18,2,Child,0.050488595,"['card', 'throw', 'raise', 'two', 'cent', 'fifty', 'dammit', 'fold', 'see', 'lay']"
1,18,3,TV,0.24811694,"['really', 'shut', 'settle', 'pauseyeah', 'show', 'im', 'still', 'yes', '', '']"
1,18,3,Acting,0.158396274,"['really', 'shut', 'settle', 'pauseyeah', 'show', 'im', 'still', 'yes', '', '']"
1,18,3,Child,0.054438997,"['really', 'shut', 'settle', 'pauseyeah', 'show', 'im', 'still', 'yes', '', '']"
1,18,3,Sofa,0.046179116,"['really', 'shut', 'settle', 'pauseyeah', 'show', 'im', 'still', 'yes', '', '']"
1,18,4,Gossip,0.230124578,"['poker', 'play', 'guy', 'woman', 'like', 'bluffing', 'nice', 'whoa', 'game', 'tell']"
1,18,4,Romance,0.06495139,"['poker', 'play', 'guy', 'woman', 'like', 'bluffing', 'nice', 'whoa', 'game', 'tell']"
1,18,4,Acting,0.0600373,"['poker', 'play', 'guy', 'woman', 'like', 'bluffing', 'nice', 'whoa', 'game', 'tell']"
1,18,4,Birth,0.051902249,"['poker', 'play', 'guy', 'woman', 'like', 'bluffing', 'nice', 'whoa', 'game', 'tell']"
1,18,5,Food,0.463740587,"['oh', 'ha', 'whoa', 'bean', 'right', 'uh', 'cinnamon', 'apple', 'wow', 'ooooooo']"
1,18,5,Child,0.067305051,"['oh', 'ha', 'whoa', 'bean', 'right', 'uh', 'cinnamon', 'apple', 'wow', 'ooooooo']"
1,18,5,Cooking,0.057514962,"['oh', 'ha', 'whoa', 'bean', 'right', 'uh', 'cinnamon', 'apple', 'wow', 'ooooooo']"
1,18,5,Acting,0.037602674,"['oh', 'ha', 'whoa', 'bean', 'right', 'uh', 'cinnamon', 'apple', 'wow', 'ooooooo']"
1,18,6,Money,0.371720284,"['ross', 'please', 'think', 'well', 'got', 'money', 'phone', 'need', 'thats', 'chip']"
1,18,6,Gossip,0.088841155,"['ross', 'please', 'think', 'well', 'got', 'money', 'phone', 'need', 'thats', 'chip']"
1,18,6,Acting,0.084496774,"['ross', 'please', 'think', 'well', 'got', 'money', 'phone', 'need', 'thats', 'chip']"
1,18,6,Romance,0.055000804,"['ross', 'please', 'think', 'well', 'got', 'money', 'phone', 'need', 'thats', 'chip']"
1,18,7,Gossip,0.137430444,"['guess', 'think', 'colony', 'giving', 'george', 'jamestown', 'car', 'land', 'kidding', 'king']"
1,18,7,Fight,0.113910429,"['guess', 'think', 'colony', 'giving', 'george', 'jamestown', 'car', 'land', 'kidding', 'king']"
1,18,7,Acting,0.096742623,"['guess', 'think', 'colony', 'giving', 'george', 'jamestown', 'car', 'land', 'kidding', 'king']"
1,18,7,Child,0.085852802,"['guess', 'think', 'colony', 'giving', 'george', 'jamestown', 'car', 'land', 'kidding', 'king']"
1,19,0,Romance,0.27910459,"['na', 'uh', 'gon', 'oh', 'well', 'im', 'okay', 'rachel', 'one', 'go']"
1,19,0,Roommates,0.125919625,"['na', 'uh', 'gon', 'oh', 'well', 'im', 'okay', 'rachel', 'one', 'go']"
1,19,0,Child,0.065002553,"['na', 'uh', 'gon', 'oh', 'well', 'im', 'okay', 'rachel', 'one', 'go']"
1,19,0,Friendship,0.052911665,"['na', 'uh', 'gon', 'oh', 'well', 'im', 'okay', 'rachel', 'one', 'go']"
1,19,1,Child,0.08751189,"['oh', 'good', 'none', 'nope', 'yeah', 'really', 'would', 'yes', 'like', 'one']"
1,19,1,Breakup,0.055807512,"['oh', 'good', 'none', 'nope', 'yeah', 'really', 'would', 'yes', 'like', 'one']"
1,19,1,Sofa,0.052676544,"['oh', 'good', 'none', 'nope', 'yeah', 'really', 'would', 'yes', 'like', 'one']"
1,19,1,Gossip,0.048345789,"['oh', 'good', 'none', 'nope', 'yeah', 'really', 'would', 'yes', 'like', 'one']"
1,19,2,Acting,0.463383645,"['monkey', 'animal', 'control', 'alright', 'called', 'find', 'cat', 'thats', 'seen', 'could']"
1,19,2,Job,0.045313019,"['monkey', 'animal', 'control', 'alright', 'called', 'find', 'cat', 'thats', 'seen', 'could']"
1,19,2,Birth,0.03898368,"['monkey', 'animal', 'control', 'alright', 'called', 'find', 'cat', 'thats', 'seen', 'could']"
1,19,2,Fight,0.03637851,"['monkey', 'animal', 'control', 'alright', 'called', 'find', 'cat', 'thats', 'seen', 'could']"
1,19,3,Child,0.33025524,"['marcel', 'run', 'cmere', 'shoe', 'bring', 'rice', 'cmon', 'boy', 'notice', 'good']"
1,19,3,Romance,0.248643622,"['marcel', 'run', 'cmere', 'shoe', 'bring', 'rice', 'cmon', 'boy', 'notice', 'good']"
1,19,3,Food,0.142046899,"['marcel', 'run', 'cmere', 'shoe', 'bring', 'rice', 'cmon', 'boy', 'notice', 'good']"
1,19,3,Acting,0.066770546,"['marcel', 'run', 'cmere', 'shoe', 'bring', 'rice', 'cmon', 'boy', 'notice', 'good']"
1,19,4,Breakup,0.215704516,"['ross', 'oh', 'barry', 'god', 'happy', 'almost', 'im', 'okay', 'heat', 'break']"
1,19,4,Roommates,0.195943743,"['ross', 'oh', 'barry', 'god', 'happy', 'almost', 'im', 'okay', 'heat', 'break']"
1,19,4,Friendship,0.066443563,"['ross', 'oh', 'barry', 'god', 'happy', 'almost', 'im', 'okay', 'heat', 'break']"
1,19,4,Gossip,0.065156616,"['ross', 'oh', 'barry', 'god', 'happy', 'almost', 'im', 'okay', 'heat', 'break']"
1,20,0,Acting,0.10754481,"['listens', 'call', 'phone', 'oh', 'okay', 'shes', 'thats', 'message', 'yes', 'got']"
1,20,0,Child,0.088192031,"['listens', 'call', 'phone', 'oh', 'okay', 'shes', 'thats', 'message', 'yes', 'got']"
1,20,0,Gossip,0.056064457,"['listens', 'call', 'phone', 'oh', 'okay', 'shes', 'thats', 'message', 'yes', 'got']"
1,20,0,Job,0.04984878,"['listens', 'call', 'phone', 'oh', 'okay', 'shes', 'thats', 'message', 'yes', 'got']"
1,20,1,Marriage,0.185433134,"['barry', 'look', 'rachel', 'yeah', 'know', 'like', 'engaged', 'weird', 'said', 'he']"
1,20,1,Romance,0.173398897,"['barry', 'look', 'rachel', 'yeah', 'know', 'like', 'engaged', 'weird', 'said', 'he']"
1,20,1,Roommates,0.121675424,"['barry', 'look', 'rachel', 'yeah', 'know', 'like', 'engaged', 'weird', 'said', 'he']"
1,20,1,Fight,0.053769097,"['barry', 'look', 'rachel', 'yeah', 'know', 'like', 'engaged', 'weird', 'said', 'he']"
1,20,2,Clothes,0.320490897,"['yeah', 'ah', 'bra', 'dangle', 'ad', 'personal', 'youyou', 'saw', 'obviously', 'let']"
1,20,2,Gossip,0.084284633,"['yeah', 'ah', 'bra', 'dangle', 'ad', 'personal', 'youyou', 'saw', 'obviously', 'let']"
1,20,2,TV,0.082968302,"['yeah', 'ah', 'bra', 'dangle', 'ad', 'personal', 'youyou', 'saw', 'obviously', 'let']"
1,20,2,Romance,0.058472823,"['yeah', 'ah', 'bra', 'dangle', 'ad', 'personal', 'youyou', 'saw', 'obviously', 'let']"
1,20,3,Gossip,0.115207754,"['mindy', 'always', 'make', 'stupid', 'sure', 'think', 'way', 'offer', 'hows', 'arm']"
1,20,3,Acting,0.096792348,"['mindy', 'always', 'make', 'stupid', 'sure', 'think', 'way', 'offer', 'hows', 'arm']"
1,20,3,Fight,0.055975087,"['mindy', 'always', 'make', 'stupid', 'sure', 'think', 'way', 'offer', 'hows', 'arm']"
1,20,3,TV,0.052186754,"['mindy', 'always', 'make', 'stupid', 'sure', 'think', 'way', 'offer', 'hows', 'arm']"
1,20,4,Friendship,0.151333138,"['hey', 'hello', 'hi', 'second', 'day', 'lineup', 'aww', 'big', 'bird', 'hug']"
1,20,4,Birthdays,0.108768538,"['hey', 'hello', 'hi', 'second', 'day', 'lineup', 'aww', 'big', 'bird', 'hug']"
1,20,4,Roommates,0.083173193,"['hey', 'hello', 'hi', 'second', 'day', 'lineup', 'aww', 'big', 'bird', 'hug']"
1,20,4,Acting,0.075563639,"['hey', 'hello', 'hi', 'second', 'day', 'lineup', 'aww', 'big', 'bird', 'hug']"
1,20,5,TV,0.087657407,"['oh', 'wow', 'thats', 'sick', 'huh', 'watch', 'sorry', 'great', 'god', 'uh']"
1,20,5,Fight,0.076551951,"['oh', 'wow', 'thats', 'sick', 'huh', 'watch', 'sorry', 'great', 'god', 'uh']"
1,20,5,Gossip,0.073150396,"['oh', 'wow', 'thats', 'sick', 'huh', 'watch', 'sorry', 'great', 'god', 'uh']"
1,20,5,Child,0.072020575,"['oh', 'wow', 'thats', 'sick', 'huh', 'watch', 'sorry', 'great', 'god', 'uh']"
1,20,6,Breakup,0.282496661,"['okay', 'break', 'ill', 'justill', 'uh', 'theyre', 'later', 'anything', 'going', 'say']"
1,20,6,Child,0.062514141,"['okay', 'break', 'ill', 'justill', 'uh', 'theyre', 'later', 'anything', 'going', 'say']"
1,20,6,Acting,0.058746886,"['okay', 'break', 'ill', 'justill', 'uh', 'theyre', 'later', 'anything', 'going', 'say']"
1,20,6,TV,0.03892697,"['okay', 'break', 'ill', 'justill', 'uh', 'theyre', 'later', 'anything', 'going', 'say']"
1,20,7,Gossip,0.11699,"['im', 'sorry', 'mean', 'right', 'like', 'nice', 'see', 'much', 'never', 'well']"
1,20,7,Breakup,0.076454289,"['im', 'sorry', 'mean', 'right', 'like', 'nice', 'see', 'much', 'never', 'well']"
1,20,7,Fight,0.073846884,"['im', 'sorry', 'mean', 'right', 'like', 'nice', 'see', 'much', 'never', 'well']"
1,20,7,Child,0.067886554,"['im', 'sorry', 'mean', 'right', 'like', 'nice', 'see', 'much', 'never', 'well']"
1,21,0,Money,0.235856175,"['monica', 'im', 'woman', 'credit', 'card', 'na', 'okay', 'monana', 'shes', 'yknow']"
1,21,0,Romance,0.123529226,"['monica', 'im', 'woman', 'credit', 'card', 'na', 'okay', 'monana', 'shes', 'yknow']"
1,21,0,Roommates,0.082828216,"['monica', 'im', 'woman', 'credit', 'card', 'na', 'okay', 'monana', 'shes', 'yknow']"
1,21,0,Friendship,0.055528603,"['monica', 'im', 'woman', 'credit', 'card', 'na', 'okay', 'monana', 'shes', 'yknow']"
1,21,1,Child,0.126104593,"['mean', 'class', 'think', 'dance', 'well', 'sing', 'dont', 'six', 'way', 'let']"
1,21,1,Gossip,0.111701488,"['mean', 'class', 'think', 'dance', 'well', 'sing', 'dont', 'six', 'way', 'let']"
1,21,1,Acting,0.057941195,"['mean', 'class', 'think', 'dance', 'well', 'sing', 'dont', 'six', 'way', 'let']"
1,21,1,Romance,0.046687398,"['mean', 'class', 'think', 'dance', 'well', 'sing', 'dont', 'six', 'way', 'let']"
1,21,2,Fight,0.227172136,"['click', 'expecting', 'door', 'cornered', 'hellve', 'uhhuh', 'may', 'help', 'whereve', 'scuse']"
1,21,2,Acting,0.13315627,"['click', 'expecting', 'door', 'cornered', 'hellve', 'uhhuh', 'may', 'help', 'whereve', 'scuse']"
1,21,2,Gossip,0.067333311,"['click', 'expecting', 'door', 'cornered', 'hellve', 'uhhuh', 'may', 'help', 'whereve', 'scuse']"
